Timestamp,Device_Side,Device_Address,Sensor_Timestamp_ms,Serial_Number,Packet_Number,Sensor_Type,W,X,Y,Z
2026-05-26 11:38:19.737,Right,D0:A3:43:7D:01:BD,1779770274010,6745,1,ACC,,-0.9927,-0.1836,0.5264
2026-05-26 11:38:19.739,Right,D0:A3:43:7D:01:BD,1779770274010,6745,1,GYRO,,103.7598,-69.519,93.8721
2026-05-26 11:38:19.739,Right,D0:A3:43:7D:01:BD,1779770274010,6745,1,QUAT,-0.2922,-0.1494,-0.3025,-0.2253
2026-05-26 11:38:19.740,Right,D0:A3:43:7D:01:BD,1779770274020,6745,2,ACC,,-1.0249,-0.1074,0.5342
2026-05-26 11:38:19.740,Right,D0:A3:43:7D:01:BD,1779770274020,6745,2,GYRO,,101.9287,-60.8521,106.6895
2026-05-26 11:38:19.741,Right,D0:A3:43:7D:01:BD,1779770274020,6745,2,QUAT,-0.293,-0.1512,-0.2995,-0.227
2026-05-26 11:38:19.742,Right,D0:A3:43:7D:01:BD,1779770274025,6745,3,ACC,,-1.0337,-0.0601,0.5171
2026-05-26 11:38:19.742,Right,D0:A3:43:7D:01:BD,1779770274025,6745,3,GYRO,,98.3887,-48.5229,117.4927
2026-05-26 11:38:19.742,Right,D0:A3:43:7D:01:BD,1779770274025,6745,3,QUAT,-0.2935,-0.1534,-0.2967,-0.2287
2026-05-26 11:38:19.743,Left,F4:1B:9B:AF:20:5D,1779770281105,6824,0,ACC,,-0.9385,-0.4097,-0.0059
2026-05-26 11:38:19.744,Left,F4:1B:9B:AF:20:5D,1779770281105,6824,0,GYRO,,-19.7144,-10.0708,-3.479
2026-05-26 11:38:19.744,Left,F4:1B:9B:AF:20:5D,1779770281105,6824,0,QUAT,-0.2323,-0.1164,-0.3365,-0.263
2026-05-26 11:38:19.744,Left,F4:1B:9B:AF:20:5D,1779770281119,6824,1,ACC,,-0.9248,-0.4077,0.002
2026-05-26 11:38:19.745,Left,F4:1B:9B:AF:20:5D,1779770281119,6824,1,GYRO,,-19.9585,-11.4136,0.4883
2026-05-26 11:38:19.745,Left,F4:1B:9B:AF:20:5D,1779770281119,6824,1,QUAT,-0.2322,-0.1159,-0.3366,-0.2633
2026-05-26 11:38:19.746,Left,F4:1B:9B:AF:20:5D,1779770281129,6824,2,ACC,,-0.9126,-0.4043,0.0063
2026-05-26 11:38:19.746,Left,F4:1B:9B:AF:20:5D,1779770281129,6824,2,GYRO,,-19.9585,-11.7798,4.6997
2026-05-26 11:38:19.746,Left,F4:1B:9B:AF:20:5D,1779770281129,6824,2,QUAT,-0.232,-0.1155,-0.3366,-0.2636
2026-05-26 11:38:19.747,Left,F4:1B:9B:AF:20:5D,1779770281134,6824,3,ACC,,-0.9048,-0.3945,0.0088
2026-05-26 11:38:19.747,Left,F4:1B:9B:AF:20:5D,1779770281134,6824,3,GYRO,,-19.8975,-11.9019,8.1787
2026-05-26 11:38:19.748,Left,F4:1B:9B:AF:20:5D,1779770281134,6824,3,QUAT,-0.2317,-0.1152,-0.3366,-0.264
2026-05-26 11:38:19.750,Right,D0:A3:43:7D:01:BD,1779770274015,6746,0,ACC,,-1.0039,0.0215,0.4927
2026-05-26 11:38:19.751,Right,D0:A3:43:7D:01:BD,1779770274015,6746,0,GYRO,,92.7124,-38.6963,125.1831
2026-05-26 11:38:19.751,Right,D0:A3:43:7D:01:BD,1779770274015,6746,0,QUAT,-0.2937,-0.1556,-0.2939,-0.2304
2026-05-26 11:38:19.751,Right,D0:A3:43:7D:01:BD,1779770274029,6746,1,ACC,,-0.9795,0.0933,0.4883
2026-05-26 11:38:19.751,Right,D0:A3:43:7D:01:BD,1779770274029,6746,1,GYRO,,81.9092,-30.9448,131.2256
2026-05-26 11:38:19.751,Right,D0:A3:43:7D:01:BD,1779770274029,6746,1,QUAT,-0.2936,-0.158,-0.2913,-0.2322
2026-05-26 11:38:19.751,Right,D0:A3:43:7D:01:BD,1779770274039,6746,2,ACC,,-0.9575,0.1421,0.4849
2026-05-26 11:38:19.752,Right,D0:A3:43:7D:01:BD,1779770274039,6746,2,GYRO,,65.4907,-24.5972,135.1318
2026-05-26 11:38:19.752,Right,D0:A3:43:7D:01:BD,1779770274039,6746,2,QUAT,-0.2932,-0.1603,-0.289,-0.234
2026-05-26 11:38:19.752,Right,D0:A3:43:7D:01:BD,1779770274044,6746,3,ACC,,-0.9453,0.186,0.4746
2026-05-26 11:38:19.753,Right,D0:A3:43:7D:01:BD,1779770274044,6746,3,GYRO,,44.6777,-20.3857,134.8877
2026-05-26 11:38:19.753,Right,D0:A3:43:7D:01:BD,1779770274044,6746,3,QUAT,-0.2925,-0.1624,-0.287,-0.236
2026-05-26 11:38:19.757,Left,F4:1B:9B:AF:20:5D,1779770281125,6825,0,ACC,,-0.9058,-0.3833,0.0083
2026-05-26 11:38:19.757,Left,F4:1B:9B:AF:20:5D,1779770281125,6825,0,GYRO,,-19.8364,-12.3901,10.376
2026-05-26 11:38:19.758,Left,F4:1B:9B:AF:20:5D,1779770281125,6825,0,QUAT,-0.2314,-0.1149,-0.3365,-0.2645
2026-05-26 11:38:19.758,Left,F4:1B:9B:AF:20:5D,1779770281139,6825,1,ACC,,-0.9209,-0.3691,0.0083
2026-05-26 11:38:19.758,Left,F4:1B:9B:AF:20:5D,1779770281139,6825,1,GYRO,,-19.8975,-13.4277,11.7188
2026-05-26 11:38:19.759,Left,F4:1B:9B:AF:20:5D,1779770281139,6825,1,QUAT,-0.231,-0.1147,-0.3364,-0.265
2026-05-26 11:38:19.759,Left,F4:1B:9B:AF:20:5D,1779770281149,6825,2,ACC,,-0.9302,-0.3574,0.0088
2026-05-26 11:38:19.759,Left,F4:1B:9B:AF:20:5D,1779770281149,6825,2,GYRO,,-19.9585,-15.1367,12.6953
2026-05-26 11:38:19.761,Left,F4:1B:9B:AF:20:5D,1779770281149,6825,2,QUAT,-0.2306,-0.1145,-0.3363,-0.2657
2026-05-26 11:38:19.762,Left,F4:1B:9B:AF:20:5D,1779770281154,6825,3,ACC,,-0.938,-0.3511,0.0107
2026-05-26 11:38:19.762,Left,F4:1B:9B:AF:20:5D,1779770281154,6825,3,GYRO,,-19.8364,-17.0898,13.916
2026-05-26 11:38:19.762,Left,F4:1B:9B:AF:20:5D,1779770281154,6825,3,QUAT,-0.2302,-0.1144,-0.3361,-0.2663
2026-05-26 11:38:19.781,Left,F4:1B:9B:AF:20:5D,1779770281144,6826,0,ACC,,-0.938,-0.3511,0.0127
2026-05-26 11:38:19.782,Left,F4:1B:9B:AF:20:5D,1779770281144,6826,0,GYRO,,-19.4092,-18.9819,15.5029
2026-05-26 11:38:19.782,Left,F4:1B:9B:AF:20:5D,1779770281144,6826,0,QUAT,-0.2298,-0.1142,-0.3359,-0.267
2026-05-26 11:38:19.784,Left,F4:1B:9B:AF:20:5D,1779770281158,6826,1,ACC,,-0.936,-0.3486,0.0122
2026-05-26 11:38:19.785,Left,F4:1B:9B:AF:20:5D,1779770281158,6826,1,GYRO,,-18.7988,-20.6909,17.5781
2026-05-26 11:38:19.786,Left,F4:1B:9B:AF:20:5D,1779770281158,6826,1,QUAT,-0.2293,-0.1141,-0.3357,-0.2677
2026-05-26 11:38:19.787,Left,F4:1B:9B:AF:20:5D,1779770281168,6826,2,ACC,,-0.9312,-0.3462,0.0107
2026-05-26 11:38:19.788,Left,F4:1B:9B:AF:20:5D,1779770281168,6826,2,GYRO,,-18.1885,-21.7896,20.0195
2026-05-26 11:38:19.789,Left,F4:1B:9B:AF:20:5D,1779770281168,6826,2,QUAT,-0.2289,-0.114,-0.3354,-0.2685
2026-05-26 11:38:19.789,Left,F4:1B:9B:AF:20:5D,1779770281173,6826,3,ACC,,-0.939,-0.3462,0.0142
2026-05-26 11:38:19.789,Left,F4:1B:9B:AF:20:5D,1779770281173,6826,3,GYRO,,-17.7612,-22.2168,22.9492
2026-05-26 11:38:19.791,Left,F4:1B:9B:AF:20:5D,1779770281173,6826,3,QUAT,-0.2284,-0.114,-0.3351,-0.2693
2026-05-26 11:38:19.792,Left,F4:1B:9B:AF:20:5D,1779770281164,6827,0,ACC,,-0.9419,-0.3467,0.0181
2026-05-26 11:38:19.793,Left,F4:1B:9B:AF:20:5D,1779770281164,6827,0,GYRO,,-17.2729,-22.8271,26.3062
2026-05-26 11:38:19.793,Left,F4:1B:9B:AF:20:5D,1779770281164,6827,0,QUAT,-0.2279,-0.114,-0.3347,-0.2702
2026-05-26 11:38:19.793,Left,F4:1B:9B:AF:20:5D,1779770281178,6827,1,ACC,,-0.939,-0.3447,0.0225
2026-05-26 11:38:19.793,Left,F4:1B:9B:AF:20:5D,1779770281178,6827,1,GYRO,,-16.6016,-24.353,29.6631
2026-05-26 11:38:19.794,Left,F4:1B:9B:AF:20:5D,1779770281178,6827,1,QUAT,-0.2274,-0.114,-0.3344,-0.2711
2026-05-26 11:38:19.794,Left,F4:1B:9B:AF:20:5D,1779770281188,6827,2,ACC,,-0.9263,-0.3418,0.0288
2026-05-26 11:38:19.795,Left,F4:1B:9B:AF:20:5D,1779770281188,6827,2,GYRO,,-15.9912,-25.6958,32.5317
2026-05-26 11:38:19.795,Left,F4:1B:9B:AF:20:5D,1779770281188,6827,2,QUAT,-0.2268,-0.1141,-0.3339,-0.2721
2026-05-26 11:38:19.795,Left,F4:1B:9B:AF:20:5D,1779770281193,6827,3,ACC,,-0.918,-0.3359,0.0356
2026-05-26 11:38:19.796,Left,F4:1B:9B:AF:20:5D,1779770281193,6827,3,GYRO,,-15.625,-25.8179,34.79
2026-05-26 11:38:19.796,Left,F4:1B:9B:AF:20:5D,1779770281193,6827,3,QUAT,-0.2263,-0.1141,-0.3335,-0.273
2026-05-26 11:38:19.797,Right,D0:A3:43:7D:01:BD,1779770274035,6747,0,ACC,,-0.9434,0.2998,0.4277
2026-05-26 11:38:19.797,Right,D0:A3:43:7D:01:BD,1779770274035,6747,0,GYRO,,-1.1597,-15.1367,120.1172
2026-05-26 11:38:19.797,Right,D0:A3:43:7D:01:BD,1779770274035,6747,0,QUAT,-0.2901,-0.1658,-0.2841,-0.24
