Timestamp,Device_Side,Device_Address,Sensor_Timestamp_ms,Serial_Number,Packet_Number,Sensor_Type,W,X,Y,Z
2026-05-26 11:04:49.456,Left,F4:1B:9B:AF:20:5D,1779768273238,832,0,GYRO,,-1.3428,105.957,-37.1704
2026-05-26 11:04:49.457,Left,F4:1B:9B:AF:20:5D,1779768273238,832,0,QUAT,-0.3387,-0.1863,-0.3165,-0.0204
2026-05-26 11:04:49.457,Left,F4:1B:9B:AF:20:5D,1779768273252,832,1,ACC,,-0.5576,-1.9771,-0.1963
2026-05-26 11:04:49.457,Left,F4:1B:9B:AF:20:5D,1779768273252,832,1,GYRO,,5.6152,93.3838,-24.7192
2026-05-26 11:04:49.458,Left,F4:1B:9B:AF:20:5D,1779768273252,832,1,QUAT,-0.338,-0.1873,-0.3167,-0.0184
2026-05-26 11:04:49.458,Left,F4:1B:9B:AF:20:5D,1779768273262,832,2,ACC,,-0.5903,-1.9189,-0.2427
2026-05-26 11:04:49.458,Left,F4:1B:9B:AF:20:5D,1779768273262,832,2,GYRO,,15.9302,80.0781,-15.0146
2026-05-26 11:04:49.459,Left,F4:1B:9B:AF:20:5D,1779768273262,832,2,QUAT,-0.3375,-0.1883,-0.3168,-0.0167
2026-05-26 11:04:49.459,Left,F4:1B:9B:AF:20:5D,1779768273267,832,3,ACC,,-0.5654,-1.8608,-0.2832
2026-05-26 11:04:49.460,Left,F4:1B:9B:AF:20:5D,1779768273267,832,3,GYRO,,26.4893,70.1294,-3.0518
2026-05-26 11:04:49.460,Left,F4:1B:9B:AF:20:5D,1779768273267,832,3,QUAT,-0.3372,-0.1894,-0.3165,-0.0152
2026-05-26 11:04:49.465,Right,D0:A3:43:7D:01:BD,1779768266074,874,0,ACC,,-0.4463,-1.3535,0.2373
2026-05-26 11:04:49.465,Right,D0:A3:43:7D:01:BD,1779768266074,874,0,GYRO,,137.8784,54.3213,282.2266
2026-05-26 11:04:49.465,Right,D0:A3:43:7D:01:BD,1779768266074,874,0,QUAT,-0.3235,-0.2726,0.2442,-0.1063
2026-05-26 11:04:49.465,Right,D0:A3:43:7D:01:BD,1779768266088,874,1,ACC,,-0.2231,-1.1865,0.0664
2026-05-26 11:04:49.467,Right,D0:A3:43:7D:01:BD,1779768266088,874,1,GYRO,,71.7773,-1.77,303.894
2026-05-26 11:04:49.467,Right,D0:A3:43:7D:01:BD,1779768266088,874,1,QUAT,-0.3211,-0.2694,0.2493,-0.11
2026-05-26 11:04:49.468,Right,D0:A3:43:7D:01:BD,1779768266098,874,2,ACC,,-0.0303,-0.771,0.1094
2026-05-26 11:04:49.469,Right,D0:A3:43:7D:01:BD,1779768266098,874,2,GYRO,,3.7231,-20.874,305.2979
2026-05-26 11:04:49.469,Right,D0:A3:43:7D:01:BD,1779768266098,874,2,QUAT,-0.3197,-0.2654,0.2534,-0.1144
2026-05-26 11:04:49.469,Right,D0:A3:43:7D:01:BD,1779768266103,874,3,ACC,,0.2495,-0.8174,-0.1499
2026-05-26 11:04:49.471,Right,D0:A3:43:7D:01:BD,1779768266103,874,3,GYRO,,-55.603,-17.9443,303.894
2026-05-26 11:04:49.471,Right,D0:A3:43:7D:01:BD,1779768266103,874,3,QUAT,-0.3189,-0.2611,0.2565,-0.1195
2026-05-26 11:04:49.472,Right,D0:A3:43:7D:01:BD,1779768266093,875,0,ACC,,0.3613,-0.439,0.0269
2026-05-26 11:04:49.472,Right,D0:A3:43:7D:01:BD,1779768266093,875,0,GYRO,,-104.6753,-14.5264,317.1997
2026-05-26 11:04:49.473,Right,D0:A3:43:7D:01:BD,1779768266093,875,0,QUAT,-0.3185,-0.2563,0.2589,-0.1255
2026-05-26 11:04:49.473,Right,D0:A3:43:7D:01:BD,1779768266107,875,1,ACC,,0.4971,-0.1504,0.0352
2026-05-26 11:04:49.473,Right,D0:A3:43:7D:01:BD,1779768266107,875,1,GYRO,,-137.146,9.3384,334.3506
2026-05-26 11:04:49.474,Right,D0:A3:43:7D:01:BD,1779768266107,875,1,QUAT,-0.318,-0.2514,0.2609,-0.1325
2026-05-26 11:04:49.474,Right,D0:A3:43:7D:01:BD,1779768266117,875,2,ACC,,0.5386,0.0527,0.0596
2026-05-26 11:04:49.475,Right,D0:A3:43:7D:01:BD,1779768266117,875,2,GYRO,,-156.4941,50.2319,346.7407
2026-05-26 11:04:49.475,Right,D0:A3:43:7D:01:BD,1779768266117,875,2,QUAT,-0.3171,-0.2467,0.2624,-0.1404
2026-05-26 11:04:49.476,Right,D0:A3:43:7D:01:BD,1779768266122,875,3,ACC,,0.5483,0.2549,0.0796
2026-05-26 11:04:49.476,Right,D0:A3:43:7D:01:BD,1779768266122,875,3,GYRO,,-165.9546,93.5059,359.314
2026-05-26 11:04:49.477,Right,D0:A3:43:7D:01:BD,1779768266122,875,3,QUAT,-0.3156,-0.2424,0.2635,-0.1491
2026-05-26 11:04:49.477,Left,F4:1B:9B:AF:20:5D,1779768273257,833,0,ACC,,-0.5234,-1.7593,-0.3262
2026-05-26 11:04:49.478,Left,F4:1B:9B:AF:20:5D,1779768273257,833,0,GYRO,,44.4946,62.3779,23.3765
2026-05-26 11:04:49.478,Left,F4:1B:9B:AF:20:5D,1779768273257,833,0,QUAT,-0.3372,-0.1918,-0.3152,-0.0128
2026-05-26 11:04:49.479,Left,F4:1B:9B:AF:20:5D,1779768273271,833,1,ACC,,-0.4951,-1.7075,-0.3428
2026-05-26 11:04:49.479,Left,F4:1B:9B:AF:20:5D,1779768273271,833,1,GYRO,,53.4058,61.0352,33.5693
2026-05-26 11:04:49.480,Left,F4:1B:9B:AF:20:5D,1779768273271,833,1,QUAT,-0.3374,-0.1933,-0.3141,-0.0118
2026-05-26 11:04:49.481,Left,F4:1B:9B:AF:20:5D,1779768273281,833,2,ACC,,-0.4546,-1.6548,-0.3589
2026-05-26 11:04:49.481,Left,F4:1B:9B:AF:20:5D,1779768273281,833,2,GYRO,,61.7065,60.1196,41.8701
2026-05-26 11:04:49.482,Left,F4:1B:9B:AF:20:5D,1779768273281,833,2,QUAT,-0.3376,-0.1949,-0.3129,-0.0109
2026-05-26 11:04:49.482,Left,F4:1B:9B:AF:20:5D,1779768273286,833,3,ACC,,-0.4189,-1.5972,-0.3613
2026-05-26 11:04:49.482,Left,F4:1B:9B:AF:20:5D,1779768273286,833,3,GYRO,,69.0308,59.6313,49.4385
2026-05-26 11:04:49.482,Left,F4:1B:9B:AF:20:5D,1779768273286,833,3,QUAT,-0.3381,-0.1965,-0.3114,-0.01
2026-05-26 11:04:49.497,Left,F4:1B:9B:AF:20:5D,1779768273277,834,0,ACC,,-0.3882,-1.519,-0.3521
2026-05-26 11:04:49.497,Left,F4:1B:9B:AF:20:5D,1779768273277,834,0,GYRO,,76.1719,58.3496,56.6406
2026-05-26 11:04:49.497,Left,F4:1B:9B:AF:20:5D,1779768273277,834,0,QUAT,-0.3386,-0.1983,-0.3098,-0.0092
2026-05-26 11:04:49.497,Left,F4:1B:9B:AF:20:5D,1779768273291,834,1,ACC,,-0.3521,-1.4365,-0.3359
2026-05-26 11:04:49.497,Left,F4:1B:9B:AF:20:5D,1779768273291,834,1,GYRO,,83.8013,56.2744,63.6597
2026-05-26 11:04:49.499,Left,F4:1B:9B:AF:20:5D,1779768273291,834,1,QUAT,-0.3392,-0.2001,-0.3079,-0.0085
2026-05-26 11:04:49.499,Left,F4:1B:9B:AF:20:5D,1779768273301,834,2,ACC,,-0.3169,-1.356,-0.3218
2026-05-26 11:04:49.500,Left,F4:1B:9B:AF:20:5D,1779768273301,834,2,GYRO,,91.8579,54.6265,70.8618
2026-05-26 11:04:49.501,Left,F4:1B:9B:AF:20:5D,1779768273301,834,2,QUAT,-0.34,-0.202,-0.3058,-0.0078
2026-05-26 11:04:49.501,Left,F4:1B:9B:AF:20:5D,1779768273306,834,3,ACC,,-0.2817,-1.2603,-0.3223
2026-05-26 11:04:49.502,Left,F4:1B:9B:AF:20:5D,1779768273306,834,3,GYRO,,99.4263,53.6499,78.2471
2026-05-26 11:04:49.502,Left,F4:1B:9B:AF:20:5D,1779768273306,834,3,QUAT,-0.3408,-0.204,-0.3036,-0.0072
2026-05-26 11:04:49.503,Right,D0:A3:43:7D:01:BD,1779768266113,876,0,ACC,,0.6108,0.4624,0.064
2026-05-26 11:04:49.503,Right,D0:A3:43:7D:01:BD,1779768266113,876,0,GYRO,,-169.3115,132.6294,377.3804
2026-05-26 11:04:49.504,Right,D0:A3:43:7D:01:BD,1779768266113,876,0,QUAT,-0.3134,-0.2383,0.2643,-0.1585
2026-05-26 11:04:49.504,Right,D0:A3:43:7D:01:BD,1779768266127,876,1,ACC,,0.6616,0.6455,0.0317
2026-05-26 11:04:49.505,Right,D0:A3:43:7D:01:BD,1779768266127,876,1,GYRO,,-170.5322,167.9077,399.4751
2026-05-26 11:04:49.505,Right,D0:A3:43:7D:01:BD,1779768266127,876,1,QUAT,-0.3104,-0.2343,0.2651,-0.1687
2026-05-26 11:04:49.506,Right,D0:A3:43:7D:01:BD,1779768266137,876,2,ACC,,0.6797,0.8066,0.0342
2026-05-26 11:04:49.506,Right,D0:A3:43:7D:01:BD,1779768266137,876,2,GYRO,,-170.8374,197.0825,421.5088
2026-05-26 11:04:49.507,Right,D0:A3:43:7D:01:BD,1779768266137,876,2,QUAT,-0.3068,-0.2303,0.2657,-0.1795
2026-05-26 11:04:49.508,Right,D0:A3:43:7D:01:BD,1779768266142,876,3,ACC,,0.6675,0.9731,0.0728
2026-05-26 11:04:49.508,Right,D0:A3:43:7D:01:BD,1779768266142,876,3,GYRO,,-169.6777,217.041,440.4907
2026-05-26 11:04:49.508,Right,D0:A3:43:7D:01:BD,1779768266142,876,3,QUAT,-0.3026,-0.2262,0.2661,-0.1907
2026-05-26 11:04:49.509,Left,F4:1B:9B:AF:20:5D,1779768273296,835,0,ACC,,-0.2515,-1.1685,-0.3301
2026-05-26 11:04:49.509,Left,F4:1B:9B:AF:20:5D,1779768273296,835,0,GYRO,,104.7974,53.0396,84.7778
2026-05-26 11:04:49.511,Left,F4:1B:9B:AF:20:5D,1779768273296,835,0,QUAT,-0.3417,-0.2061,-0.3011,-0.0067
2026-05-26 11:04:49.511,Left,F4:1B:9B:AF:20:5D,1779768273310,835,1,ACC,,-0.2275,-1.0723,-0.3447
2026-05-26 11:04:49.512,Left,F4:1B:9B:AF:20:5D,1779768273310,835,1,GYRO,,106.6895,52.4902,89.6606
2026-05-26 11:04:49.512,Left,F4:1B:9B:AF:20:5D,1779768273310,835,1,QUAT,-0.3427,-0.2083,-0.2986,-0.0063
2026-05-26 11:04:49.513,Left,F4:1B:9B:AF:20:5D,1779768273320,835,2,ACC,,-0.2124,-0.9722,-0.3843
2026-05-26 11:04:49.513,Left,F4:1B:9B:AF:20:5D,1779768273320,835,2,GYRO,,102.9053,51.6968,92.7734
2026-05-26 11:04:49.515,Left,F4:1B:9B:AF:20:5D,1779768273320,835,2,QUAT,-0.3435,-0.2104,-0.2961,-0.0059
